Timestamp,Active (W),Apparent (VA)
2022-11-08 12:23:36,3235.8,3440.6
2022-11-08 12:23:37,3238.5,3444.6499999999996
2022-11-08 12:23:38,3241.7099999999996,3447.37
2022-11-08 12:23:39,3235.77,3440.03
2022-11-08 12:23:40,3225.96,3431.14
2022-11-08 12:23:41,3227.61,3431.5
2022-11-08 12:23:42,3224.09,3427.94
2022-11-08 12:23:43,3227.3,3431.5
2022-11-08 12:23:44,3238.96,3444.55
2022-11-08 12:23:45,3235.96,3438.68
2022-11-08 12:23:46,3233.77,3437.95
2022-11-08 12:23:47,3228.1899999999996,3430.57
2022-11-08 12:23:48,3227.67,3430.69
2022-11-08 12:23:49,3224.0299999999997,3427.8599999999997
2022-11-08 12:23:50,3231.58,3434.33
2022-11-08 12:23:51,3228.24,3430.74
2022-11-08 12:23:52,3234.99,3438.06
2022-11-08 12:23:53,3235.9300000000003,3439.86
2022-11-08 12:23:54,3231.02,3432.9100000000003
2022-11-08 12:23:55,3226.27,3430.45
2022-11-08 12:23:56,3225.5499999999997,3428.4300000000003
2022-11-08 12:23:57,3225.85,3430.7799999999997
2022-11-08 12:23:58,3226.7200000000003,3430.96
2022-11-08 12:23:59,3235.03,3438.54
2022-11-08 12:24:00,3228.37,3431.3300000000004
2022-11-08 12:24:01,3230.25,3434.0099999999998
2022-11-08 12:24:02,3227.9100000000003,3431.61
2022-11-08 12:24:03,3226.33,3429.68
2022-11-08 12:24:04,3223.54,3429.4300000000003
2022-11-08 12:24:05,3232.8700000000003,3434.11
2022-11-08 12:24:06,3236.45,3439.71
2022-11-08 12:24:07,3240.63,3442.69
