Timestamp,dryer,kettle,vacuum,water_heater,oven,fridge,washing_machine,aircond
2022-11-09 10:04:05,1910.18,0.0,0.0,0.0,0.0,7.63,0.0,0.0
2022-11-09 10:04:06,1910.19,0.0,0.0,0.0,0.0,7.73,0.0,0.0
2022-11-09 10:04:07,1909.82,0.0,0.0,0.0,0.0,7.74,0.0,0.0
2022-11-09 10:04:08,1911.25,0.0,0.0,0.0,0.0,7.57,0.0,0.0
2022-11-09 10:04:09,1913.73,0.0,0.0,0.0,0.0,7.61,0.0,0.0
2022-11-09 10:04:10,1913.58,0.0,0.0,0.0,0.0,7.78,0.0,0.0
2022-11-09 10:04:11,1915.43,0.0,0.0,0.0,0.0,7.66,0.0,0.0
2022-11-09 10:04:12,1913.44,0.0,0.0,0.0,0.0,7.52,0.0,0.0
2022-11-09 10:04:13,1913.27,0.0,0.0,0.0,0.0,7.44,0.0,0.0
2022-11-09 10:04:14,1912.65,0.0,0.0,0.0,0.0,7.63,0.0,0.0
2022-11-09 10:04:15,1911.28,0.0,0.0,0.0,0.0,7.48,0.0,0.0
2022-11-09 10:04:16,1910.27,0.0,0.0,0.0,0.0,7.61,0.0,0.0
2022-11-09 10:04:17,1909.83,0.0,0.0,0.0,0.0,7.79,0.0,0.0
2022-11-09 10:04:18,1910.59,0.0,0.0,0.0,0.0,7.78,0.0,0.0
2022-11-09 10:04:19,1910.47,0.0,0.0,0.0,0.0,7.67,0.0,0.0
2022-11-09 10:04:20,1910.19,0.0,0.0,0.0,0.0,7.4,0.0,0.0
2022-11-09 10:04:21,1909.19,0.0,0.0,0.0,0.0,7.56,0.0,0.0
2022-11-09 10:04:22,1907.99,0.0,0.0,0.0,0.0,7.36,0.0,0.0
2022-11-09 10:04:23,1907.78,0.0,0.0,0.0,0.0,7.54,0.0,0.0
2022-11-09 10:04:24,1908.6,0.0,0.0,0.0,0.0,7.51,0.0,0.0
2022-11-09 10:04:25,1909.01,0.0,0.0,0.0,0.0,7.75,0.0,0.0
2022-11-09 10:04:26,1908.88,0.0,0.0,0.0,0.0,7.78,0.0,0.0
2022-11-09 10:04:27,1910.5,0.0,0.0,0.0,0.0,7.77,0.0,0.0
2022-11-09 10:04:28,1909.56,0.0,0.0,0.0,0.0,7.76,0.0,0.0
2022-11-09 10:04:29,1907.98,0.0,0.0,0.0,0.0,7.71,0.0,0.0
2022-11-09 10:04:30,1904.94,0.0,0.0,0.0,0.0,7.64,0.0,0.0
2022-11-09 10:04:31,1903.03,0.0,0.0,0.0,0.0,7.77,0.0,0.0
2022-11-09 10:04:32,1904.23,0.0,0.0,0.0,0.0,7.81,0.0,0.0
2022-11-09 10:04:33,1905.57,0.0,0.0,0.0,0.0,7.67,0.0,0.0
2022-11-09 10:04:34,1903.38,0.0,0.0,0.0,0.0,7.8,0.0,0.0
2022-11-09 10:04:35,1902.34,0.0,0.0,0.0,0.0,7.63,0.0,0.0
2022-11-09 10:04:36,1901.64,0.0,0.0,0.0,0.0,7.63,0.0,0.0
2022-11-09 10:04:37,1903.51,0.0,0.0,0.0,0.0,7.42,0.0,0.0
2022-11-09 10:04:38,1903.37,0.0,0.0,0.0,0.0,7.41,0.0,0.0
2022-11-09 10:04:39,1903.87,0.0,0.0,0.0,0.0,7.74,0.0,0.0
2022-11-09 10:04:40,1904.47,0.0,0.0,0.0,0.0,7.43,0.0,0.0
2022-11-09 10:04:41,1905.65,0.0,0.0,0.0,0.0,7.58,0.0,0.0
2022-11-09 10:04:42,1904.58,0.0,0.0,0.0,0.0,7.51,0.0,0.0
2022-11-09 10:04:43,1904.0,0.0,0.0,0.0,0.0,7.61,0.0,0.0
2022-11-09 10:04:44,1905.77,0.0,0.0,0.0,0.0,7.52,0.0,0.0
2022-11-09 10:04:45,1908.75,0.0,0.0,0.0,0.0,7.61,0.0,0.0
2022-11-09 10:04:46,1909.59,0.0,0.0,0.0,0.0,7.49,0.0,0.0
2022-11-09 10:04:47,1910.85,0.0,0.0,0.0,0.0,7.61,0.0,0.0
2022-11-09 10:04:48,1910.82,0.0,0.0,0.0,0.0,7.51,0.0,0.0
2022-11-09 10:04:49,1911.43,0.0,0.0,0.0,0.0,7.48,0.0,0.0
2022-11-09 10:04:50,1908.83,0.0,0.0,0.0,0.0,7.47,0.0,0.0
2022-11-09 10:04:51,1909.99,0.0,0.0,0.0,0.0,7.67,0.0,0.0
2022-11-09 10:04:52,1907.85,0.0,0.0,0.0,0.0,7.53,0.0,0.0
2022-11-09 10:04:53,1907.36,0.0,0.0,0.0,0.0,7.53,0.0,0.0
2022-11-09 10:04:54,1906.45,0.0,0.0,0.0,0.0,7.54,0.0,0.0
2022-11-09 10:04:55,1907.35,0.0,0.0,0.0,0.0,7.5,0.0,0.0
2022-11-09 10:04:56,1908.78,0.0,0.0,0.0,0.0,7.52,0.0,0.0
2022-11-09 10:04:57,1908.53,0.0,0.0,0.0,0.0,7.55,0.0,0.0
2022-11-09 10:04:58,1908.72,0.0,0.0,0.0,0.0,7.65,0.0,0.0
2022-11-09 10:04:59,1910.79,0.0,0.0,0.0,0.0,7.62,0.0,0.0
2022-11-09 10:05:00,1909.5,0.0,0.0,0.0,0.0,7.57,0.0,0.0
2022-11-09 10:05:01,1912.36,0.0,0.0,0.0,0.0,7.52,0.0,0.0
2022-11-09 10:05:02,1912.01,0.0,0.0,0.0,0.0,7.68,0.0,0.0
2022-11-09 10:05:03,1912.11,0.0,0.0,0.0,0.0,7.61,0.0,0.0
2022-11-09 10:05:04,1912.44,0.0,0.0,0.0,0.0,7.47,0.0,0.0
2022-11-09 10:05:05,1911.92,0.0,0.0,0.0,0.0,7.5,0.0,0.0
